E01000534,Brent,Violence Against the Person,Wounding/GBH,0,2015,9
E01002883,Kensington and Chelsea,Burglary,Burglary in Other Buildings,3,2014,7
E01002463,Hillingdon,Robbery,Personal Property,0,2011,6
E01000654,Bromley,Drugs,Drug Trafficking,0,2014,8
E01004444,Waltham Forest,Drugs,Drug Trafficking,0,2015,10
E01002432,Hillingdon,Burglary,Burglary in Other Buildings,0,2009,3
E01000107,Barking and Dagenham,Theft and Handling,Other Theft Person,0,2016,12
E01001799,Hackney,Criminal Damage,Criminal Damage To Dwelling,0,2012,8
E01004159,Sutton,Robbery,Business Property,0,2009,12
E01004575,Wandsworth,Violence Against the Person,Wounding/GBH,1,2016,7
E01000923,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,9
E01000670,Bromley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,7
E01000576,Brent,Criminal Damage,Other Criminal Damage,0,2013,8
E01000072,Barking and Dagenham,Theft and Handling,Theft From Shops,1,2010,6
E01004163,Sutton,Theft and Handling,Theft From Shops,0,2014,9
E01002733,Islington,Burglary,Burglary in a Dwelling,1,2012,5
E01002008,Haringey,Theft and Handling,Handling Stolen Goods,0,2011,1
E01000239,Barnet,Theft and Handling,Other Theft,0,2016,7
E01004051,Southwark,Violence Against the Person,Common Assault,0,2012,3
E01000076,Barking and Dagenham,Theft and Handling,Handling Stolen Goods,0,2015,4
E01003377,Merton,Other Notifiable Offences,Going Equipped,0,2011,4
E01002208,Harrow,Violence Against the Person,Other violence,0,2015,6
E01002141,Harrow,Criminal Damage,Criminal Damage To Other Building,0,2009,3
E01002076,Haringey,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,10
E01004371,Waltham Forest,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,2
E01001524,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,0,2012,2
E01002446,Hillingdon,Violence Against the Person,Common Assault,0,2012,2
E01001217,Ealing,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2010,10
E01000823,Bromley,Violence Against the Person,Harassment,0,2008,10
E01004340,Waltham Forest,Violence Against the Person,Assault with Injury,1,2014,8
E01002826,Kensington and Chelsea,Violence Against the Person,Wounding/GBH,0,2008,11
E01000729,Bromley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2011,3
E01000437,Bexley,Drugs,Possession Of Drugs,0,2016,2
E01004709,Westminster,Criminal Damage,Criminal Damage To Dwelling,0,2014,11
E01001839,Hackney,Drugs,Possession Of Drugs,2,2012,6
E01003417,Merton,Robbery,Business Property,0,2016,4
