E01001989,Haringey,Violence Against the Person,Assault with Injury,1,2013,7
E01003694,Redbridge,Burglary,Burglary in Other Buildings,1,2014,11
E01004744,Westminster,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2012,3
E01000193,Barnet,Violence Against the Person,Harassment,4,2014,7
E01000359,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2009,11
E01004292,Tower Hamlets,Violence Against the Person,Assault with Injury,0,2016,12
E01003715,Redbridge,Fraud or Forgery,Other Fraud & Forgery,0,2014,4
E01001138,Croydon,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2016,8
E01002831,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,2,2009,10
E01000264,Barnet,Violence Against the Person,Harassment,3,2015,7
E01000677,Bromley,Violence Against the Person,Assault with Injury,0,2010,9
E01002314,Havering,Theft and Handling,Theft From Shops,0,2016,8
E01000213,Barnet,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,12
E01001428,Enfield,Drugs,Possession Of Drugs,1,2009,10
E01001362,Ealing,Criminal Damage,Criminal Damage To Other Building,1,2012,8
E01001324,Ealing,Theft and Handling,Theft/Taking of Pedal Cycle,0,2015,3
E01000585,Brent,Violence Against the Person,Other violence,2,2014,10
E01000055,Barking and Dagenham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,8
E01000710,Bromley,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,4
E01033575,Newham,Violence Against the Person,Offensive Weapon,0,2014,11
E01002435,Hillingdon,Drugs,Other Drugs,0,2015,5
E01003855,Richmond upon Thames,Drugs,Drug Trafficking,0,2012,7
E01001551,Enfield,Violence Against the Person,Murder,0,2013,2
E01003660,Redbridge,Theft and Handling,Other Theft Person,0,2012,10
E01002921,Kingston upon Thames,Theft and Handling,Handling Stolen Goods,0,2013,12
E01003681,Redbridge,Theft and Handling,Handling Stolen Goods,0,2015,8
E01002930,Kingston upon Thames,Violence Against the Person,Murder,0,2008,6
E01001920,Hammersmith and Fulham,Other Notifiable Offences,Going Equipped,1,2011,9
E01004537,Wandsworth,Drugs,Possession Of Drugs,2,2011,11
E01002970,Kingston upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,0,2010,2
E01000502,Brent,Violence Against the Person,Other violence,1,2014,6
E01002996,Kingston upon Thames,Theft and Handling,Other Theft Person,0,2010,12
E01001219,Ealing,Criminal Damage,Criminal Damage To Other Building,0,2015,12
E01003327,Lewisham,Other Notifiable Offences,Other Notifiable,0,2016,6
E01002900,Kensington and Chelsea,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2010,8
E01000256,Barnet,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2012,4
E01004435,Waltham Forest,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,9
E01004755,Westminster,Other Notifiable Offences,Other Notifiable,0,2014,2
E01004247,Tower Hamlets,Criminal Damage,Other Criminal Damage,1,2014,10
E01000011,Barking and Dagenham,Burglary,Burglary in Other Buildings,2,2012,5
E01004522,Wandsworth,Criminal Damage,Criminal Damage To Other Building,0,2016,2
E01004455,Waltham Forest,Theft and Handling,Theft/Taking of Pedal Cycle,0,2012,8
E01002822,Kensington and Chelsea,Sexual Offences,Rape,0,2010,10
E01002055,Haringey,Violence Against the Person,Offensive Weapon,0,2008,2
E01003320,Lewisham,Criminal Damage,Criminal Damage To Other Building,0,2015,7
E01002064,Haringey,Criminal Damage,Other Criminal Damage,0,2015,5
E01003291,Lewisham,Violence Against the Person,Wounding/GBH,0,2009,2
E01003638,Redbridge,Other Notifiable Offences,Other Notifiable,0,2014,11
E01000475,Brent,Other Notifiable Offences,Other Notifiable,0,2016,9
E01002831,Kensington and Chelsea,Criminal Damage,Criminal Damage To Other Building,0,2010,7
E01002776,Islington,Theft and Handling,Theft From Motor Vehicle,0,2015,12
E01003010,Kingston upon Thames,Robbery,Business Property,0,2010,6
E01002046,Haringey,Criminal Damage,Criminal Damage To Other Building,0,2012,11
E01004060,Southwark,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2009,11
E01001954,Hammersmith and Fulham,Theft and Handling,Theft/Taking of Pedal Cycle,1,2010,10
E01000234,Barnet,Criminal Damage,Criminal Damage To Dwelling,0,2011,4
E01003541,Newham,Robbery,Personal Property,0,2016,1
E01004233,Tower Hamlets,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,4
E01000079,Barking and Dagenham,Theft and Handling,Handling Stolen Goods,0,2014,9
E01001649,Greenwich,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,12
E01002743,Islington,Other Notifiable Offences,Going Equipped,0,2013,7
E01001048,Croydon,Burglary,Burglary in a Dwelling,0,2016,12
E01000337,Bexley,Robbery,Business Property,0,2015,10
E01004633,Wandsworth,Theft and Handling,Theft From Motor Vehicle,0,2016,1
E01000497,Brent,Drugs,Possession Of Drugs,5,2011,7
E01004339,Waltham Forest,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,6
E01001426,Enfield,Violence Against the Person,Harassment,0,2014,9
E01000240,Barnet,Theft and Handling,Other Theft,1,2008,9
E01001138,Croydon,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2016,6
E01001307,Ealing,Violence Against the Person,Other violence,0,2016,9
E01003311,Lewisham,Criminal Damage,Criminal Damage To Other Building,0,2012,12
E01033150,Enfield,Criminal Damage,Criminal Damage To Dwelling,1,2012,10
E01004218,Tower Hamlets,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2008,11
E01002251,Havering,Criminal Damage,Other Criminal Damage,1,2010,11
E01004212,Tower Hamlets,Theft and Handling,Theft From Motor Vehicle,0,2016,7
E01000890,Camden,Criminal Damage,Criminal Damage To Other Building,0,2011,6
E01033597,Westminster,Violence Against the Person,Wounding/GBH,0,2012,6
E01000039,Barking and Dagenham,Theft and Handling,Theft From Motor Vehicle,0,2009,11
E01001688,Greenwich,Violence Against the Person,Wounding/GBH,1,2016,5
E01000609,Brent,Theft and Handling,Other Theft,1,2011,10
E01033150,Enfield,Drugs,Drug Trafficking,0,2010,10
E01004762,Westminster,Violence Against the Person,Offensive Weapon,0,2015,7
E01002992,Kingston upon Thames,Violence Against the Person,Other violence,0,2013,2
E01003068,Lambeth,Other Notifiable Offences,Other Notifiable,0,2016,2
E01004566,Wandsworth,Violence Against the Person,Common Assault,2,2010,10
E01001804,Hackney,Burglary,Burglary in a Dwelling,0,2008,5
E01002462,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,1
E01003338,Lewisham,Other Notifiable Offences,Going Equipped,0,2010,2
E01004602,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,4
E01001754,Hackney,Violence Against the Person,Assault with Injury,2,2009,3
E01002699,Islington,Violence Against the Person,Offensive Weapon,0,2016,8
E01003900,Richmond upon Thames,Theft and Handling,Motor Vehicle Interference & Tampering,0,2009,9
E01002859,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,11
E01003132,Lambeth,Robbery,Personal Property,0,2016,11
E01004119,Sutton,Robbery,Personal Property,0,2010,6
E01001009,Croydon,Robbery,Business Property,1,2012,4
E01003445,Merton,Criminal Damage,Criminal Damage To Other Building,0,2015,3
E01000450,Bexley,Drugs,Drug Trafficking,0,2014,4
E01004747,Westminster,Other Notifiable Offences,Other Notifiable,0,2013,12
E01004468,Waltham Forest,Theft and Handling,Theft From Motor Vehicle,5,2011,12
E01002332,Havering,Criminal Damage,Criminal Damage To Other Building,0,2013,5
E01003100,Lambeth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,10
E01003197,Lewisham,Violence Against the Person,Other violence,0,2015,8
E01003526,Newham,Robbery,Personal Property,2,2013,12
E01002002,Haringey,Violence Against the Person,Common Assault,0,2016,1
E01001683,Greenwich,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,12
E01002964,Kingston upon Thames,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2011,11
E01033569,Kingston upon Thames,Criminal Damage,Criminal Damage To Other Building,1,2016,8
E01002473,Hillingdon,Theft and Handling,Handling Stolen Goods,0,2010,5
E01001354,Ealing,Burglary,Burglary in a Dwelling,3,2009,11
E01002542,Hillingdon,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2013,7
E01002393,Hillingdon,Theft and Handling,Handling Stolen Goods,0,2016,6
E01003389,Merton,Theft and Handling,Other Theft,1,2015,1
E01002841,Kensington and Chelsea,Other Notifiable Offences,Going Equipped,0,2008,6
E01003764,Redbridge,Other Notifiable Offences,Other Notifiable,0,2011,2
E01003298,Lewisham,Drugs,Drug Trafficking,0,2015,2
E01001875,Hammersmith and Fulham,Theft and Handling,Other Theft,0,2015,4
E01000342,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,1
E01004467,Waltham Forest,Theft and Handling,Other Theft Person,1,2013,8
E01002469,Hillingdon,Violence Against the Person,Wounding/GBH,0,2015,8
E01000926,Camden,Criminal Damage,Criminal Damage To Other Building,0,2015,4
E01003082,Lambeth,Theft and Handling,Motor Vehicle Interference & Tampering,1,2016,6
E01001225,Ealing,Robbery,Business Property,0,2016,12
E01001199,Ealing,Theft and Handling,Handling Stolen Goods,0,2014,3
E01002394,Hillingdon,Theft and Handling,Theft From Motor Vehicle,1,2013,1
