E01002659,Hounslow,Criminal Damage,Criminal Damage To Other Building,0,2008,11
E01002215,Harrow,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,12
E01000307,Barnet,Violence Against the Person,Common Assault,0,2011,10
E01000228,Barnet,Criminal Damage,Other Criminal Damage,0,2014,11
E01003640,Redbridge,Theft and Handling,Theft From Motor Vehicle,0,2010,12
E01001883,Hammersmith and Fulham,Violence Against the Person,Assault with Injury,0,2011,3
E01002548,Hillingdon,Other Notifiable Offences,Other Notifiable,0,2011,8
E01003256,Lewisham,Violence Against the Person,Harassment,3,2015,4
E01003909,Richmond upon Thames,Burglary,Burglary in a Dwelling,0,2016,11
E01003765,Redbridge,Violence Against the Person,Other violence,0,2015,10
E01003370,Merton,Theft and Handling,Theft From Motor Vehicle,1,2012,7
E01000080,Barking and Dagenham,Theft and Handling,Other Theft,0,2012,1
E01003471,Merton,Violence Against the Person,Other violence,0,2014,5
E01001458,Enfield,Violence Against the Person,Other violence,0,2008,10
E01002509,Hillingdon,Theft and Handling,Theft From Motor Vehicle,2,2014,11
E01002525,Hillingdon,Fraud or Forgery,Other Fraud & Forgery,0,2014,10
E01001351,Ealing,Burglary,Burglary in a Dwelling,3,2008,1
E01000852,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,0,2009,2
E01000207,Barnet,Theft and Handling,Motor Vehicle Interference & Tampering,0,2009,6
E01002624,Hounslow,Violence Against the Person,Other violence,0,2014,2
E01001614,Greenwich,Other Notifiable Offences,Other Notifiable,0,2011,11
E01004207,Tower Hamlets,Theft and Handling,Theft From Shops,0,2012,3
E01000023,Barking and Dagenham,Violence Against the Person,Other violence,0,2009,2
E01003636,Newham,Theft and Handling,Handling Stolen Goods,1,2010,4
E01000811,Bromley,Drugs,Possession Of Drugs,0,2011,10
E01000520,Brent,Theft and Handling,Theft From Motor Vehicle,0,2014,5
E01003487,Newham,Violence Against the Person,Offensive Weapon,0,2013,6
E01002037,Haringey,Robbery,Business Property,0,2009,1
E01000381,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2010,8
E01000568,Brent,Robbery,Business Property,0,2014,9
E01000953,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,3,2008,5
